CustomerID,Last date of purcharse,recency
14570,2011-03-04,280 days
14670,2011-03-04,280 days
13382,2011-03-04,280 days
17325,2011-03-04,280 days
12755,2011-03-04,280 days
14483,2011-03-03,281 days
12817,2011-03-03,281 days
17995,2011-03-03,281 days
13715,2011-03-03,281 days
15087,2011-03-03,281 days
16159,2011-03-03,281 days
17789,2011-03-03,281 days
12873,2011-03-02,282 days
17923,2011-03-02,282 days
12834,2011-03-02,282 days
13497,2011-03-02,282 days
16792,2011-03-02,282 days
15733,2011-03-02,282 days
13166,2011-03-01,283 days
15456,2011-03-01,283 days
12866,2011-03-01,283 days
15319,2011-03-01,283 days
15257,2011-03-01,283 days
15709,2011-03-01,283 days
16078,2011-03-01,283 days
16339,2011-02-28,284 days
17165,2011-02-28,284 days
12509,2011-02-28,284 days
14036,2011-02-28,284 days
14046,2011-02-28,284 days
13684,2011-02-27,285 days
16598,2011-02-27,285 days
12361,2011-02-25,287 days
13973,2011-02-25,287 days
13753,2011-02-25,287 days
13345,2011-02-25,287 days
13751,2011-02-24,288 days
18056,2011-02-24,288 days
16997,2011-02-24,288 days
17117,2011-02-24,288 days
12945,2011-02-24,288 days
13501,2011-02-24,288 days
15543,2011-02-24,288 days
16072,2011-02-24,288 days
12565,2011-02-24,288 days
17499,2011-02-23,289 days
15397,2011-02-23,289 days
17171,2011-02-23,289 days
18068,2011-02-23,289 days
16913,2011-02-22,290 days
15303,2011-02-22,290 days
16349,2011-02-22,290 days
18114,2011-02-22,290 days
16546,2011-02-22,290 days
12365,2011-02-21,291 days
13044,2011-02-21,291 days
12707,2011-02-21,291 days
12988,2011-02-20,292 days
13932,2011-02-18,294 days
12852,2011-02-18,294 days
16765,2011-02-18,294 days
14371,2011-02-17,295 days
13151,2011-02-17,295 days
18138,2011-02-17,295 days
16148,2011-02-16,296 days
16494,2011-02-16,296 days
16509,2011-02-16,296 days
15670,2011-02-16,296 days
14386,2011-02-16,296 days
13893,2011-02-15,297 days
16073,2011-02-15,297 days
14935,2011-02-15,297 days
14176,2011-02-15,297 days
16738,2011-02-15,297 days
14760,2011-02-15,297 days
17829,2011-02-14,298 days
15236,2011-02-14,298 days
16084,2011-02-13,299 days
16897,2011-02-13,299 days
13819,2011-02-11,301 days
18159,2011-02-11,301 days
13672,2011-02-11,301 days
14081,2011-02-10,302 days
16405,2011-02-10,302 days
12561,2011-02-10,302 days
14431,2011-02-10,302 days
16425,2011-02-10,302 days
13706,2011-02-10,302 days
16725,2011-02-10,302 days
17334,2011-02-10,302 days
12401,2011-02-09,303 days
15843,2011-02-09,303 days
17843,2011-02-09,303 days
15970,2011-02-09,303 days
17358,2011-02-09,303 days
17881,2011-02-08,304 days
17859,2011-02-08,304 days
15753,2011-02-08,304 days
13809,2011-02-07,305 days
14600,2011-02-07,305 days
14048,2011-02-07,305 days
14438,2011-02-06,306 days
15808,2011-02-06,306 days
12956,2011-02-06,306 days
13584,2011-02-06,306 days
17392,2011-02-06,306 days
17291,2011-02-04,308 days
15090,2011-02-04,308 days
12410,2011-02-04,308 days
17517,2011-02-04,308 days
13963,2011-02-04,308 days
17226,2011-02-04,308 days
14497,2011-02-03,309 days
16030,2011-02-03,309 days
13800,2011-02-03,309 days
13581,2011-02-03,309 days
17912,2011-02-02,310 days
14457,2011-02-02,310 days
18250,2011-02-02,310 days
14411,2011-02-02,310 days
17223,2011-02-02,310 days
12559,2011-02-02,310 days
12350,2011-02-02,310 days
15226,2011-02-02,310 days
15940,2011-02-01,311 days
12929,2011-02-01,311 days
15107,2011-02-01,311 days
17356,2011-02-01,311 days
13494,2011-02-01,311 days
14850,2011-02-01,311 days
14549,2011-02-01,311 days
12373,2011-02-01,311 days
14496,2011-02-01,311 days
15881,2011-01-31,312 days
16403,2011-01-31,312 days
18095,2011-01-31,312 days
15448,2011-01-31,312 days
17239,2011-01-31,312 days
17619,2011-01-31,312 days
13600,2011-01-31,312 days
17431,2011-01-30,313 days
15415,2011-01-30,313 days
17062,2011-01-30,313 days
13161,2011-01-30,313 days
12574,2011-01-28,315 days
12377,2011-01-28,315 days
12735,2011-01-28,315 days
13328,2011-01-27,316 days
12764,2011-01-27,316 days
13506,2011-01-27,316 days
16124,2011-01-26,317 days
17118,2011-01-26,317 days
15661,2011-01-26,317 days
12591,2011-01-26,317 days
16757,2011-01-25,318 days
13703,2011-01-25,318 days
14248,2011-01-25,318 days
13002,2011-01-25,318 days
16222,2011-01-25,318 days
13615,2011-01-25,318 days
15213,2011-01-25,318 days
15222,2011-01-25,318 days
13551,2011-01-24,319 days
15052,2011-01-24,319 days
14782,2011-01-24,319 days
14368,2011-01-24,319 days
15820,2011-01-24,319 days
14130,2011-01-24,319 days
14439,2011-01-24,319 days
17714,2011-01-23,320 days
14068,2011-01-23,320 days
15167,2011-01-23,320 days
17094,2011-01-21,322 days
16387,2011-01-21,322 days
17890,2011-01-21,322 days
15174,2011-01-21,322 days
15422,2011-01-20,323 days
12402,2011-01-20,323 days
15262,2011-01-20,323 days
17862,2011-01-20,323 days
13008,2011-01-20,323 days
12665,2011-01-19,324 days
14090,2011-01-19,324 days
15395,2011-01-18,325 days
18233,2011-01-18,325 days
12346,2011-01-18,325 days
13898,2011-01-18,325 days
12872,2011-01-17,326 days
13859,2011-01-17,326 days
15316,2011-01-17,326 days
14238,2011-01-17,326 days
18212,2011-01-17,326 days
13385,2011-01-14,329 days
12672,2011-01-14,329 days
18106,2011-01-14,329 days
15510,2011-01-13,330 days
13284,2011-01-13,330 days
15447,2011-01-13,330 days
16315,2011-01-13,330 days
18085,2011-01-13,330 days
14185,2011-01-12,331 days
12652,2011-01-12,331 days
14270,2011-01-12,331 days
15171,2011-01-12,331 days
12736,2011-01-11,332 days
13144,2011-01-11,332 days
16351,2011-01-11,332 days
17569,2011-01-11,332 days
15346,2011-01-11,332 days
15326,2011-01-10,333 days
15100,2011-01-10,333 days
17406,2011-01-10,333 days
16850,2011-01-10,333 days
12651,2011-01-09,334 days
18032,2011-01-09,334 days
12793,2011-01-09,334 days
17128,2011-01-09,334 days
14889,2011-01-07,336 days
12829,2011-01-07,336 days
12489,2011-01-07,336 days
15649,2011-01-07,336 days
12501,2011-01-07,336 days
15607,2011-01-07,336 days
12386,2011-01-06,337 days
13187,2011-01-06,337 days
15266,2011-01-05,338 days
15464,2011-01-05,338 days
16282,2011-01-04,339 days
13922,2010-12-23,351 days
13304,2010-12-23,351 days
15562,2010-12-23,351 days
12734,2010-12-22,352 days
16270,2010-12-21,353 days
12515,2010-12-21,353 days
15460,2010-12-20,354 days
15279,2010-12-20,354 days
17343,2010-12-19,355 days
15160,2010-12-17,357 days
15204,2010-12-17,357 days
12551,2010-12-17,357 days
13033,2010-12-17,357 days
17496,2010-12-16,358 days
13874,2010-12-16,358 days
15224,2010-12-16,358 days
12967,2010-12-16,358 days
15789,2010-12-16,358 days
14373,2010-12-16,358 days
18176,2010-12-16,358 days
17691,2010-12-16,358 days
17551,2010-12-15,359 days
13295,2010-12-15,359 days
17525,2010-12-15,359 days
17752,2010-12-15,359 days
18050,2010-12-15,359 days
16812,2010-12-14,360 days
13948,2010-12-14,360 days
16202,2010-12-14,360 days
16499,2010-12-14,360 days
17303,2010-12-13,361 days
17524,2010-12-13,361 days
15361,2010-12-13,361 days
17251,2010-12-12,362 days
15503,2010-12-12,362 days
18004,2010-12-12,362 days
15454,2010-12-12,362 days
16665,2010-12-12,362 days
14413,2010-12-12,362 days
16565,2010-12-10,364 days
16727,2010-12-10,364 days
17880,2010-12-10,364 days
12785,2010-12-10,364 days
15723,2010-12-10,364 days
14082,2010-12-10,364 days
13369,2010-12-09,365 days
17978,2010-12-09,365 days
12797,2010-12-09,365 days
16065,2010-12-09,365 days
17456,2010-12-09,365 days
14437,2010-12-09,365 days
14932,2010-12-09,365 days
15945,2010-12-09,365 days
16795,2010-12-09,365 days
14355,2010-12-09,365 days
15973,2010-12-08,366 days
15347,2010-12-08,366 days
13270,2010-12-08,366 days
15332,2010-12-08,366 days
14821,2010-12-08,366 days
18269,2010-12-08,366 days
12441,2010-12-08,366 days
16679,2010-12-08,366 days
16893,2010-12-08,366 days
15221,2010-12-08,366 days
13807,2010-12-07,367 days
13786,2010-12-07,367 days
15180,2010-12-07,367 days
18119,2010-12-07,367 days
16125,2010-12-07,367 days
17860,2010-12-06,368 days
16858,2010-12-06,368 days
15899,2010-12-06,368 days
16658,2010-12-06,368 days
18113,2010-12-06,368 days
16718,2010-12-05,369 days
14813,2010-12-05,369 days
15880,2010-12-05,369 days
16926,2010-12-03,371 days
13370,2010-12-03,371 days
12686,2010-12-03,371 days
14589,2010-12-03,371 days
12725,2010-12-03,371 days
17967,2010-12-03,371 days
13108,2010-12-02,372 days
17732,2010-12-02,372 days
17850,2010-12-02,372 days
12855,2010-12-02,372 days
13011,2010-12-02,372 days
12738,2010-12-02,372 days
15070,2010-12-02,372 days
14576,2010-12-02,372 days
17925,2010-12-02,372 days
15923,2010-12-02,372 days
15823,2010-12-02,372 days
17976,2010-12-02,372 days
16510,2010-12-02,372 days
16754,2010-12-02,372 days
15363,2010-12-02,372 days
17855,2010-12-02,372 days
16781,2010-12-02,372 days
16752,2010-12-02,372 days
13065,2010-12-01,373 days
17908,2010-12-01,373 days
13747,2010-12-01,373 days
18074,2010-12-01,373 days
14142,2010-12-01,373 days
15165,2010-12-01,373 days
18011,2010-12-01,373 days
17643,2010-12-01,373 days
14729,2010-12-01,373 days
16048,2010-12-01,373 days
15350,2010-12-01,373 days
16274,2010-12-01,373 days
14237,2010-12-01,373 days
16583,2010-12-01,373 days
17968,2010-12-01,373 days
12791,2010-12-01,373 days
15922,2010-12-01,373 days
